profile,text,reactions,comments,shares,created_at,followers
Ualá,"¡Nuestro equipo en CDMX 🇲🇽 crece y estamos buscando al mejor talento para sumarse! 

En
desarrollamos tecnología, diseñamos productos y tomamos decisiones que impactan a millones de personas en toda América Latina. 🌎

¿La clave? Un equipo con talento 🚀, empuje 💥 y muchas ganas de cambiar las reglas del juego financiero 🧠💸.

Si estás buscando un lugar donde tu trabajo genere un impacto real y puedas crecer con el respaldo del mejor ecosistema regional, este es el momento. 🙌

Conoce todas nuestras vacantes abiertas y súmate a este equipo 👉",166,11,11,11/06/2025,574098
Ualá,"Estuvimos en el AWS Cloud Experience, el evento más grande de Amazon Web Services (AWS) en 🇦🇷, donde Sebastian Obcheck, Senior Cloud Engineering Manager, y Esteban Cañizal, Senior Architecture Engineering Manager, junto conyde AWS, dieron la charla ""Diseñe arquitecturas serverless para escalar sin límites"".

Compartimos cómo aprovechamos tecnologías serverless para correr casi el 100% de nuestro stack, impulsando escalabilidad y eficiencia, y cómo nuestra infraestructura en la nube nos permite seguir creando el mejor producto centrado en el usuario. Gracias al equipo de AWS por la invitación y por generar estos espacios de intercambio. 💙 🚀

¿Querés sumarte a este equipazo de Tech? Mirá nuestras posiciones abiertas en 👉",142,1,1,12/04/2025,574098
Ualá,"En Ualá sabemos que aprender también es diseñar experiencias. Por eso lanzamos nuestras 𝗣𝗿𝗼𝗱𝘂𝗰𝘁 𝗟𝗲𝗮𝗿𝗻𝗶𝗻𝗴 𝗣𝗶𝗹𝗹𝘀 💊: cápsulas de conocimiento para inspirar, compartir y crecer en equipo. 

, del equipo de Producto, inauguró este espacio con una charla increíble sobre 𝘉𝘦𝘩𝘢𝘷𝘪𝘰𝘳𝘢𝘭 𝘋𝘦𝘴𝘪𝘨𝘯. 👉 En ella exploramos cómo la psicología del comportamiento nos ayuda a crear mejores productos y tomar decisiones más conscientes. 🧠✨

Y esto recién empieza: se vienen más pills, más ideas y más momentos para seguir aprendiendo juntos, desde la práctica y con foco en lo que nos apasiona. 🚀 Felicitaciones a, Chief Product Officer (CPO), y equipo por esta gran iniciativa.

¿Te gustaría crear el mejor producto? Mirá nuestras posiciones abiertas en Producto 👉",132,3,3,12/04/2025,574098
Ualá,"A sus 17 años, Pierpaolo Barbieri fue becado para estudiar en Harvard University. 
20 años después, volvió a esas mismas aulas, pero esta vez para presentar el ""Caso Ualá"" 🤯 ante estudiantes del MBA.

Es un orgullo ver cómo una idea nacida en 🇦🇷 (pero soñada en todo el 🌎) hoy se estudia en una de las universidades más prestigiosas. Compartir nuestro camino con quienes liderarán el futuro de los negocios reafirma nuestra convicción de que la tecnología y la innovación pueden transformar la región.

Link al caso 👉",1623,20,20,12/04/2025,574098
Ualá,"La tecnología es una aliada clave para transformar el acceso a los servicios financieros en América Latina. 🌎 Nos da la agilidad para escalar y seguir construyendo soluciones accesibles, fáciles y seguras para millones de personas.

Gracias apor la entrevista a, nuestro CTO en
🇲🇽, en la que compartimos cómo una arquitectura cloud-native y API-first potencia nuestro core bancario y acelera el desarrollo.

¿Quieres sumarte al equipo en México y ser parte de esta transformación? Mira nuestras vacantes acá:

🎯 Corporate
Manager Segmento Personas →

👥 Crédito
Credit Manager →

💳 Payments
Product Manager Payments →

🧠 Marketing
Brand Analyst →
Own Media Analyst →

🎧 Customer Support
Agente de Customer Support →

Todas las búsquedas en",147,13,13,11/07/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales. 👇

#1. Mercado Internacional 🌍
Hubo un retroceso en los aranceles del 25% a México y Canadá, el desempleo en EE. UU. subió al 4,1%.

#2. Mercado Local Argentino 🇦🇷
El gobierno anunció que está cerca de cerrar un nuevo acuerdo con el FMI, que incluiría desembolsos iniciales y futuros condicionados a objetivos fiscales. Esto genera expectativa en el mercado ante posibles medidas económicas.

#3. Rendimiento de Acciones 📉
Semana con caídas generalizadas en las acciones locales. Mirgor, Cablevisión, Cresud y Transener fueron las de mejor rendimiento, pero el sector bancario, con BBVA y Banco Valores, mostró fuertes bajas.

#4. Rendimiento de CEDEARs 🌎📉
El CEDEAR de la semana es Ternium (TXAR), aunque el mercado en general mostró una tendencia mixta. Empresas como Bitfarms, Coinbase y Lithium Americas lideraron las subas, pero hubo bajas en otras compañías tecnológicas.

#5. Perspectiva de Tasas e Inversión en Renta Fija 💰
Las curvas de tasas en pesos y dólares reflejan la evolución de la política monetaria y las expectativas del mercado ante los próximos movimientos de inflación y tasas de interés.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",51,1,1,12/04/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales. 👇

#1. Mercado Internacional 🌍
La confianza del consumidor en EE.UU cayó bruscamente, impactando la deuda y las acciones. Además, se esperan datos clave como la tasa de desempleo (proyectada en 4%) y la decisión del Banco Central Europeo sobre tipos de interés.

#2. Mercado Local Argentino 🇦🇷
El Tesoro logró una renovación de deuda del 164% en su última licitación, mientras que el Banco Central sigue comprando dólares gracias a la liquidación del agro, sumando USD 293 millones en reservas.

#3. Rendimiento de Acciones 📉
Hubo caídas generalizadas en los rendimientos. Mirgor, Cablevisión, Cresud y Transener fueron las acciones con mejor desempeño. Títulos como BBVA y Banco Valores registraron fuertes pérdidas.

#4. Rendimiento de CEDEARs 🌎📉
El CEDEAR de la semana es Alibaba (BABA), aunque el mercado en general mostró una tendencia bajista. Empresas como Amazon, Meta, Apple y Tesla lideraron el volumen operado, pero con caídas significativas en sus rendimientos.

#5. Perspectiva de Tasas e Inversión en Renta Fija 💰
Las curvas de tasas en pesos y dólares reflejan la evolución de la política monetaria y las expectativas del mercado ante los próximos movimientos de inflación y tasas de interés.

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",33,1,1,13/03/2025,574098
Ualá,"🎙️ En este episodio de Playbook Inspira, nuestro CMO Martín Bellocq cuenta cómo fue construir la marca desde cero. 

Desde los primeros pasos hasta los grandes hitos: los desafíos de romper con el status quo, el rol de la innovación, la conexión con distintos segmentos del mercado y la importancia de impulsar una cultura que acompañe cada etapa del camino.

Gracias aypor la invitación y el espacio para compartir nuestra historia.

¿Querés ser parte del equipo de Marketing? 👇🔗 Acá nuestras búsquedas:

🇦🇷 Partnerships Executive →
🇲🇽 Brand Analyst →
🇲🇽 Own Media Analyst →
🇲🇽 Marketing Insights & Analytics Analyst →
Conocé todas las búsquedas en

🎧 Podés escuchar la entrevista completa en:
🔹 Spotify 👉
🔹 YouTube 👉",102,6,6,11/06/2025,574098
Ualá,"💭 Desarrollar un producto financiero que mejora la calidad de vida de las personas, con adrenalina, talento, una misión…

…no te pierdas esta charla de, VP de Ingeniería de, que repasa su trayectoria en empresas increíbles comoy OLX.

Además cuenta los desafíos de liderar equipos de tecnología enfocados en crear la mejor aplicación bancaria en cada uno de los países en los que operamos. 🇦🇷 🇨🇴 🇲🇽

Porque cuando hay una misión clara y un equipazo detrás, la magia sucede. 💪

¿Querés sumarte al equipo de Tecnología? 👇🔗 Mirá todas las búsquedas que tenemos:

🔹 Software Engineer →
🔹 Mobile Engineer Android →
🔹 Mobile Engineer iOS →
🔹 Más en

🎙️ La entrevista completa acá 👉",126,6,6,11/06/2025,574098
Ualá,"Desde la 88 Convención Bancaria en 🇲🇽, Andres Rodriguez Ledermann, Director General de Ualá México, comparte nuestra visión sobre el futuro del ecosistema financiero en el país y destaca los temas que marcarán la agenda del sector en 2025.",75,5,5,11/06/2025,574098
Ualá,"🇦🇷 ¿Todavía pagás costos de mantenimiento en tu Tarjeta de Crédito? ¡Eso ya fue! 💳 🙌

Con tu Tarjeta de Crédito Ualá no pagás costos de mantenimiento. Se pide gratis desde la app, llega directo a tu casa y se puede usar en todo el mundo 🌎. Y sí, también tiene promos para seguir ahorrando en lo que más te gusta.

Mirá todos los beneficios que tiene: 👇

✔️ Accedés a tu Tarjeta digital en minutos
✔️ Comprás en pesos o dólares
✔️ Tenés más seguridad porque tu datos no están a la vista
✔️ Controlás todo desde la app, podés bloquearla en un toque si la perdés
✔️ Sumás puntos en Ualá+ en cada compra para canjear por premios increíbles

💥 Y si te dan ganas de estar del otro lado de todo esto (sí, creando el mejor producto de crédito del país), tenemos buenas noticias: el equipo de Crédito está creciendo.

Chequeá las búsquedas abiertas y sumate:

💳 Credit Analyst →
📊 Credit Planning & Profitability Sr. Analyst →
🔎 Business Data Analyst Ssr - Credits →",103,0,9,12/05/2025,574098
Ualá,"""𝘏𝘢𝘨𝘢𝘯 𝘭𝘰 𝘲𝘶𝘦 𝘩𝘢𝘨𝘢𝘯, 𝘩á𝘨𝘢𝘯𝘭𝘰 𝘢𝘤á, 𝘦𝘯 🇦🇷"". Gracias Endeavor Argentina por invitar a Pierpaolo Barbieri a este increíble evento con +10.000 jóvenes del colegio secundario. Todos ellos son una gran inspiración para nuestro equipo.",364,11,11,12/05/2025,574098
Ualá,"Cuidemos nuestra privacidad: cada dato cuenta 🔐

En el Día Internacional de la Protección de Datos Personales, queremos recordarte lo importante que es proteger tu información personal, especialmente en redes sociales. Te compartimos algunos consejos clave para mantener tus datos seguros:

🚨 Verificá siempre la cuenta: antes de responder o dar información, chequeá que sea una cuenta oficial y esté verificada.

💬 Desconfiá de mensajes inesperados: si te llegan mensajes urgentes o que prometen plata fácil, dudá. ¡Las cuentas oficiales jamás te pedirán contraseñas, datos de tarjeta o claves por mensaje!

📞 Protegé tus datos personales: no compartas información personal o financiera en redes sociales, aunque la cuenta parezca legítima.

🔐 Activá la autenticación en dos pasos: sumá esta capa de seguridad en tus redes sociales. Es una forma sencilla de protegerte, incluso si alguien consigue tu contraseña.

🚫 Reportá cuentas sospechosas: si ves una cuenta falsa o sospechosa, ¡reportala y bloqueala! ¡Entre todos podemos hacer las redes sociales más seguras!

❤️ Estamos acá para ayudarte: si tenés dudas, contactanos por los canales oficiales: chat en la app o nuestras redes verificadas. 💪

🔗 Para más consejos y recursos sobre seguridad, visitá nuestro sitio Aula Ualá.

🇦🇷 Argentina 👉
🇨🇴 Colombia 👉
🇲🇽 México 👉",148,11,11,11/02/2025,574098
Ualá,"💥 Cuando la comunidad, el código y las ideas se juntan ⚡

Después de un tiempito sin vernos las caras, volvimos a reunirnos con la comunidad gopher en una nueva edición del meetup en nuestras oficinas de
.

Charlas con mucho nivel 🔝, demos en vivo, novedades del mundo Go y un ambiente con muchas ganas de compartir (y de picar algo rico también, obvio 😉).

Tuvimos de todo:

🚀 Tomás Francisco Lingotti, Developer en Telecom, nos llevó por un recorrido de lo que significa aprender Go en 2025.
⚙️, Lead Software Engineer en Ualá, presentó lambda-go y cómo simplificar el desarrollo serverless.

Además, en este video, Juan Camilo y, creador de la comunidad Go en 🇦🇷, nos cuentan sobre el presente (y futuro) del lenguaje. 🎥

¡Gracias a quienes se sumaron! Si te gustan estos encuentros, imaginate ser parte del equipo que los impulsa. ¡Te estamos buscando! 👉",152,16,16,12/05/2025,574098
Ualá,"📚 En el Día Mundial del Libro, presentamos Ualáteca: nuestra biblioteca en el corazón de la oficina en 🇦🇷. Un espacio donde cada persona del equipo puede llevarse un libro a casa, dejar alguno que le haya gustado o simplemente tomarse un rato para elegir la próxima lectura.

Porque nos inspiran, nos conectan y nos transportan a otros mundos. 📖 ¿Algunos de los títulos que podés encontrar? 👉 El Aleph de Borges, Rayuela de Cortázar, Cien años de soledad de García Márquez… y muchos más. Y con la camiseta de un crack. 🏀",131,7,7,12/05/2025,574098
Ualá,"Resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. 💡 Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales:

#1. 🌐 EE.UU. en foco: Desempleo en 4% revela una economía sólida, mientras Trump se prepara para anunciar aranceles recíprocos. La fortaleza económica y las potenciales tensiones comerciales mantienen a los mercados globales en vilo, anticipando movimientos estratégicos en política monetaria e internacional. 💪🛒

#2. 💳 CEDEAR destacado: Mastercard, presente en 210 países y 150 monedas, procesa el 37% de transacciones en EE.UU. Su modelo de negocio global y dominio en pagos electrónicos la posicionan como una empresa clave en la transformación financiera digital. 💳🌍

#3. 🇦🇷 Argentina en números: Dólar oscilando entre $1180 y $1210, con inflación esperada del 2,30% mensual. El Gobierno busca mantener expectativas controladas mientras navega la incertidumbre política con la discusión de las PASO, generando movimientos que mantienen a inversores y analistas expectantes. 📈🎢

#4. 🚀 Top performers: Alibaba lidera los CEDEARs con un 12,1%, seguido por Tesla con 8,1%. Nvidia y Apple completan el top de acciones tecnológicas más elegidas en el mercado. 💻📊

#5. 📊 Mercado local: Loma Negra (+0.5%), la única acción con rendimiento positivo. YPF, Pampa Energía e IRSA sufrieron caídas significativas, con Edenor y Grupo Financiero Galicia liderando el volumen de operaciones. La semana muestra un panorama complejo para las acciones argentinas. 🇦🇷💹

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",134,4,4,13/03/2025,574098
Ualá,"🌽 ¡Así celebramos el Día de la Candelaria en México 🇲🇽! 🥳

El 2 de febrero es una fecha especial que une tradición y comunidad. Como marca la costumbre, quienes encontraron el muñequito en la Rosca de Reyes invitaron tamales y atole a sus compañeros, cerrando así el ciclo de celebraciones navideñas. 🎉

Más que una simple comida, esta tradición es un símbolo de encuentro y generosidad, una oportunidad para compartir y fortalecer lazos. 💙 En
, nos encanta vivir estas celebraciones que reflejan la diversidad y riqueza cultural que nos une. 🙌✨",101,0,1,11/02/2025,574098
Ualá,"Hoy lanzamos nuestro resumen semanal de mercados, donde hablamos de 
hashtag
#FinanzasPeroFácil. Desde Aula Ualá presentamos lo más relevante en finanzas y mercados locales e internacionales:

#1. Decisión de la FED y datos de empleo en EE.UU. 📈💵
La Reserva Federal mantuvo las tasas de interés en el rango de 4,25%-4,50%. Esta decisión se toma con cautela ante nuevos datos de inflación y empleo, mientras se espera un informe sobre el desempleo que podría situarse en 4,1%. Además, se anunciarán balances de empresas relevantes como Google, Amazon y Disney.

#2. Mercado argentino: reducción de tasas e ingresos fiscales 📉
El Banco Central argentino recortó la tasa de interés en 300 puntos básicos, llevándola al 29% en TNA. El Tesoro captó 6,59 billones de pesos en licitaciones, y la tasa de devaluación del tipo de cambio oficial se ajustó del 2% al 1% mensual. Se esperan nuevos datos fiscales para enero que serán clave para evaluar la situación económica.

#3. CEDEAR destacado: Nvidia (NVDA) 🚀
Nvidia Corp. es el CEDEAR más relevante esta semana. Con un precio de $7.810 por acción y una capitalización bursátil de $2.922.400 millones de USD, la compañía se beneficia del crecimiento en inteligencia artificial y tecnologías gráficas, mostrando un rendimiento impresionante del 198% en el último año.

#4. Ranking de acciones locales por rendimiento 📊
Las acciones con mejor rendimiento esta semana son:
- Edenor (EDN): +7,3%
- Loma Negra (LOMA): +6,7%
- Central Puerto (CEPU): +5,6%
- Transener (TRAN): +5,2%
- Pampa Energía (PAMP): +4,7%

#5. Ranking CEDEARs por rendimiento 🌎
Los CEDEARs con mejor rendimiento esta semana son:
1. Alibaba (BABA): +12,1%
2. Tesla (TSLA): +8,1%
3. Microstrategy (MSTR): +6,3%
4. Vista Energy (VIST): +6,2%
5. Microsoft (MSFT): +4,5%

Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera. 👉",102,4,4,11/02/2025,574098
Ualá,"🇦🇷 Estuvimos en 
hashtag
#CLAB 2025, organizado por ABAPPRA - Asociación de Bancos Públicos y Privados de la República Argentina, donde nuestro Director de Medios de Pago, Martin Ratto, participó en el panel “Liderazgo en la transformación de un banco tradicional a un banco digital”.

En el encuentro compartimos la evolución del ecosistemay cómo seguimos construyendo productos fáciles y accesibles para millones de personas. Además, se abrió un espacio de debate donde conversamos sobre open finance, acceso al crédito, pagos NFC e inteligencia artificial, entre otros temas clave.

El panel contó también con la participación de() y(), con la moderación de Marcelo Mazzón (ABAPPRA).

Gracias a ABAPPRA por la invitación y a quienes nos acompañaron en esta jornada de intercambio y reflexión sobre el futuro de la banca en la región.",103,4,4,09/10/2025,574098
Ualá,"🎮 ¿Gamificación? Mucho más que sumar puntos o ganar monedas

En nuestra última 𝗣𝗿𝗼𝗱𝘂𝗰𝘁 𝗟𝗲𝗮𝗿𝗻𝗶𝗻𝗴 𝗣𝗶𝗹𝗹𝘀 💊 invitamos a Mercedes Lara, Head de UX en Fudo y docente especializada en diseño de experiencias, para charlar sobre cómo aplicar dinámicas de juego para crear productos más atractivos y motivadores.

En este ping pong con, nuestra Chief Product Officer (CPO), hablamos de:

🔸 Lo primero que se nos viene a la cabeza cuando escuchamos 𝘨𝘢𝘮𝘪𝘧𝘪𝘤𝘢𝘤𝘪ó𝘯
🔸 Mitos (y verdades) sobre diseñar experiencias lúdicas
🔸 Tips para hacer productos más engaging
🔸 Y mucho más

🚀 Nos encanta aprender con quienes están haciendo cosas increíbles en producto. ¡Gracias Mer por sumarte a compartir tu experiencia!",170,6,6,12/05/2025,574098
Ualá,"🇦🇷 Estuvimos presentes en “Grandes Marcas”, el evento organizado por El Cronista

Nuestro CMO, Martín Bellocq, participó en el panel “Innovación sin límites” junto a(CTIO,) y(Gerente de Tecnología y Soluciones Corporativas,). La conversación fue moderada por.

En la charla, Martín compartió cómo enla innovación fue clave desde el primer día:

✅ Lanzamos al mercado como fintech, y hoy somos un banco con licencias en 🇦🇷  Argentina, 🇲🇽 México y 🇨🇴 Colombia.
✅ Durante los primeros años apostamos casi exclusivamente a publicidad digital mobile, cuando nadie más lo hacía a esa escala.
✅ Hoy contamos con un ecosistema de más de 9 millones de clientes, pioneros en ofrecer una cuenta remunerada y en permitir invertir en pocos clicks desde la app.

Además, destacó cómo la inteligencia artificial nos ayuda a dar el próximo salto: desde herramientas como UaláScore para ampliar el acceso al crédito, hasta la optimización de la experiencia de cada cliente con mensajes personalizados y campañas más efectivas.

La innovación está en nuestro ADN, y ese es el camino que nos permite seguir elevando el estándar de la industria. 💪

🔗 El panel completo acá",116,1,1,09/10/2025,574098
Ualá,"🇦🇷 Pierpaolo Barbieri estuvo en 
hashtag
#LN+ con Esteban Trebucq, donde compartió su mirada sobre el rumbo económico de Argentina. 

💬 Habló sobre el impacto del anuncio del fin del cepo y el rol clave del sector privado en la transformación que se está dando.

📱 Contó cómo, en estos últimos días, crecieron las aperturas de cuentas en dólares en la app y destacó un cambio en la forma en que las personas gestionan su ahorro.

Desde
trabajamos todos los días para crear un ecosistema cada vez más sólido, impulsado por tecnología local y el talento de nuestro equipo.

🎥 La entrevista completa acá 👉",353,8,8,12/05/2025,574098
Ualá,"Volver a lo esencial. A la raíz. A lo que nos 𝙞𝙢𝙥𝙪𝙡𝙨𝙖.

En esta entrevista para 
hashtag
#LaEscalada de infobae, Pierpaolo Barbieri, repasa el camino que dio origen a nuestro proyecto: desde su infancia en Caballito y el impacto que tuvo la crisis del 2001 en su vida, hasta la beca en Harvard que le abrió una mirada global, y el deseo profundo de volver a la 🇦🇷 para construir algo distinto.

nació con una convicción clara: que el acceso a herramientas financieras no puede ser un privilegio. Que la tecnología puede y debe ser una palanca para ampliar oportunidades. Que es posible cambiar las cosas desde adentro, apostando al talento, a las ideas, al trabajo en equipo. ✨

Hoy seguimos creyendo con la misma fuerza con la que empezamos. Porque como dice Pier en la nota: “𝗧𝗼𝗱𝗮𝘃í𝗮 𝗲𝘀 𝗲𝗹 𝗽𝗿𝗶𝗺𝗲𝗿 𝗱í𝗮. 𝗟𝗼 𝗺𝗲𝗷𝗼𝗿 𝗲𝘀𝘁á 𝗽𝗼𝗿 𝘃𝗲𝗻𝗶𝗿.” 🙌 Gracias al equipo de Infobae por el espacio y la sensibilidad en la entrevista. ¿Querés mirarla? 👇

📺 La entrevista completa 👉
✍️ La nota escrita 👉",539,9,9,12/05/2025,574098
Ualá,"Dólar MEP, Acciones, Bonos, CEDEARs... ¿Cómo invierten las mujeres en 🇦🇷?

Martín Bellocq, nuestro Chief Marketing Officer (CMO), pasó por 
hashtag
#Argenplataenpara conversar sobre ""Mujeres que invierten"", el informe que realizamos para entender cómo evolucionaron los hábitos de inversión de las mujeres argentinas y qué productos financieros eligen hoy. Una charla con datos, análisis y el compromiso de seguir acercando las finanzas a cada vez más personas. Graciaspor el espacio y la conversación. 🙌

📺 Mirá la entrevista completa acá 👉",55,0,3,12/05/2025,574098
Ualá,"🌟 
hashtag
#UaláSolidario: un cierre que inspira nuevos comienzos 

Realizamos una nueva edición de 
hashtag
#UaláSolidario con el objetivo de llevar esperanza y alegría a quienes más lo necesitan. ❤️✨ ¿Cómo lo logramos? Colaboramos con comedores en 🇦🇷 Argentina, 🇨🇴 Colombia y 🇲🇽 México, entregando cajas navideñas llenas de alimentos y sonrisas.

Gracias al esfuerzo y compromiso de cada persona que formó parte, logramos acompañar a muchas familias durante las fiestas de fin de año, demostrando una vez más el poder de trabajar juntos por un propósito común. 🎁🤝

¡Nos llena de orgullo ver cómo el equipo hizo de este proyecto un éxito! 👏",338,8,8,12/01/2025,574098
Ualá,"Este año construimos, crecimos e impactamos en la vida de +8 millones de personas usuarias en América Latina. Nada de esto sería posible sin el talento y la dedicación de nuestro increíble equipo. 🙌 ¿Qué nos deparará 2025? 🌟 Nuestro objetivo sigue claro: crear el mejor producto para que manejes tu dinero de forma fácil, transparente y segura. 🚀",115,14,14,12/01/2025,574098
Ualá,"🇲🇽 Explorando el futuro de las apps en el App Growth Summit® CDMX 2024 📱

Estuvimos en el panel “Claves del Éxito en las Apps”, donde Aime Alamillo, Gerenta de Alianzas en México, dialogó sobre gamificación como estrategia para atraer y fidelizar usuarios, junto adeyde.

Compartimos cómo estas herramientas transforman la experiencia al hacer más fácil y accesible la gestión del dinero, mientras continuamos trabajando e innovando para brindar soluciones personalizadas que realmente marquen la diferencia. 🚀",92,7,7,12/01/2025,574098
Ualá,"🚀 🇦🇷 ¡Llevamos nuestra tecnología a otra galaxia con el GameDay: Galactic Payments en Ualá! 🌌

Nuestros equipos de developers se sumergieron en una aventura galáctica llena de aprendizaje, colaboración y diversión. Durante el
, nos enfrentamos a simulaciones de incidentes reales que nos desafiaron a resolver problemas complejos aplicando las mejores prácticas tecnológicas.

¿Qué hicimos?

Día 1:
🎤 Comenzamos con las inspiradoras Tech Talks de la mano de Juan Francisco Diaz y Diaz, Matías Verón Peralta, Emilio Nicolás Caccia Campaner, Manuel Abraham Perez Padilla, Sebastian Matias Segura y el equipo de @null, que nos prepararon para los desafíos que siguieron.
💻 Nos lanzamos a resolver problemas como errores de manejo, latencia y optimización de costos, todo en un ambiente competitivo y dinámico.

Día 2:
🌐 Participamos en capacitaciones con, incorporando herramientas y conocimientos clave para nuestro día a día.

🏆 Felicitaciones especiales al equipo ganador Alejandro Scopa, Pablo Lagger, Ezequiel Pirela y Alejo Vicente que se destacó y se llevó el primer lugar en esta competencia estelar.

Estos momentos nos recuerdan la importancia de trabajar juntos, aprender de los desafíos y, sobre todo, ¡disfrutar el proceso! 💪",303,12,12,12/01/2025,574098
Ualá,"🇦🇷 Llevamos nuestra investigación sobre el acceso al crédito al Congreso Saimo Ceim 2024 🎤

Participamos en el evento organizado pory, donde presentamos nuestra reciente investigación de mercado junto a.

💡 Exploramos cómo las personas perciben el acceso al crédito en 🇦🇷, 🇨🇴 y 🇲🇽, y debatimos acciones concretas para hacerlo más accesible.
🙌 De la mano de, Líder de Comunicación Corporativa en
, y ayde.

Trabajamos cada día para acercar productos y soluciones financieras, como préstamos y tarjetas de crédito 💳, diseñados para las necesidades de cada mercado.

📊 ¿Todavía no leíste nuestro informe? Descubrilo acá 👉",36,2,2,13/12/2024,574098
Ualá,"🥇 Orgullosos de liderar el crecimiento en tarjetas de crédito en México 🇲🇽

Según el último reporte de Stornia, tuvimos un 127.8% de crecimiento anual en nuestra cartera de tarjetas de crédito, convirtiéndonos en la empresa N°1 del país en este indicador.

Este hito es posible gracias al talento de nuestro equipo y a la confianza de las personas que eligen una alternativa 💳 100% digital, sin anualidad y con beneficios reales.

Seguimos con el mismo objetivo: transformar el sistema financiero para que cada vez sea más fácil, accesible y lleno de oportunidades. 🙌

Más información en 👉",211,6,6,09/10/2025,574098
Ualá,"🇦🇷 Pierpaolo Barbieri estuvo en LN+ junto a Hugo Macchiavelli dando su visión sobre lo dañino que resulta el impuesto Ingresos Brutos para el crecimiento de Argentina. Conversó además sobre las oportunidades de crecimiento de Argentina, la inversión internacional, el talento local, el financiamiento y el acceso al crédito.

“Venimos de casi una década de estancamiento económico. Los próximos diez y veinte años, son años en donde podemos dar un vuelco en la dirección de la economía Argentina. Y esto debería empezar con un crecimiento muy fuerte en 2025”.

“Creo que Ingresos Brutos es un impuesto ineficiente. Hay países como Italia que se deshicieron de Ingresos Brutos en la década de los 60 y 70’. Es un impuesto que va contra la facturación y no contra la ganancia. Y eso paradójicamente impulsa a reducir los incentivos a la formalización de la economía”.

“Creemos en la  digitalización del dinero. En Ualá, hacemos cuentas gratuitas y acabamos de lanzar un fondo para que la gente pueda invertir en dólares.” “Al tener inversores como los que tenemos invirtiendo en nuestro proyecto, nos da la posibilidad de hacer más productos y servicios, y dar más trabajo”.

🎥 La entrevista completa acá 👇",216,4,4,11/02/2025,574098
Ualá,"¡Le ponemos el broche de oro a un gran 2024 en 🇦🇷!

Nuestra fiesta de fin de año fue el reflejo de todo lo que construimos juntos: un equipo increíble, logros que nos llenan de orgullo y la emoción de lo que está por venir.

Este año nos dejó grandes hitos:

🏢 Inauguramos nuestras nuevas oficinas en Ola Palermo, un espacio pensado para seguir creciendo y colaborando, con una cultura ágil, moderna y transparente.

🌱 Presentamos la mejor Cuenta Remunerada del país, hoy con una TNA del 40%, sumando además la posibilidad de cobrar sueldos y asignaciones.

💵 Lanzamos la Cuenta en Dólares, sin costos de mantenimiento y ya con más de 230 mil cuentas abiertas.

💳 Sumamos la Tarjeta de Crédito, con una edición especial en honor a Lionel Messi, embajador oficial de Mastercard.

📈 Ofrecemos la propuesta de inversiones más completa para estirar tu dinero, con opciones como Plazo Fijo en Uilo, Fondo Común de Inversión, Dólar MEP, Acciones, Bonos y CEDEARs vía Ualintec Capital.

¡Gracias a todas las personas que forman parte de este camino! 💪 Cerramos un año inolvidable y arrancamos el 2025 con la misma pasión y compromiso.",390,10,10,12/01/2025,574098
Ualá,"🇦🇷 Nos unimos a Despegar para que viajar por Argentina sea más fácil… y en CUOTAS ✈️

Ese viaje que tenés en mente está más cerca que nunca 🤩. Ahora podés comprar tus vuelos nacionales en Despegar y pagarlos en hasta 9 cuotas sin interés con tu tarjeta de crédito Ualá 💳.

😎 Lo mejor: aplica a todas las aerolíneas.

¿Estás para hacer las valijas? 🧳 Pedí gratis tu tarjeta de crédito Ualá desde la app 📲. No pagas costos de mantenimiento, ¡y podés empezar a planear tus vacaciones hoy mismo!

👉 Más información en:",133,2,2,09/10/2025,574098
Ualá,"¡Feliz día del programador y programadora!

Que sus loops sean eficientes, sus commits pasen todos los tests y sus logros ocupen más bytes que toda su RAM.

Hoy, 256º día del año, celebramos el código, el café y los bugs que nos hacen mejores. 101010 💾☕🎈",502,1,1,09/10/2025,574098
