profile,text,reactions,comments,shares,created_at,followers
Cocos,"El 
hashtag
#Ranking🏆 de Volumen de Terceros de Marzo 2025 ya está publicado.
Información precisa sobre la operatoria en 
hashtag
#Futuros y 
hashtag
#Opciones.



|||||||||",33,0,4,14/04/2025,52786
Cocos,"Si sos parte del segmento Gold podés acceder a charlas exclusivas como esta. 

📊 El riesgo país como termómetro de tu economía: qué señales mirar para tomar mejores decisiones financieras. De eso y más se habló en el
de esta semana,  junto ae. streaming exclusivo para los clientes de Cocos Gold.

✉ ¿Querés ser Gold? Comunicate apara más información.",49,0,2,14/04/2025,52786
Cocos,"""Argentina, sí lo entenderías""

La campaña rinde tributo a los valores históricos y culturales del país, evocando figuras como San Martín, Sarmiento y Belgrano, quienes demostraron que los recursos pueden faltar, pero nunca la voluntad y el coraje.

Es un homenaje a los que hacen, a los que se reinventan constantemente frente a las adversidades y que siempre le buscan la vuelta.

Esta campaña celebra lo que nos hace únicos: el ingenio, la pasión y la capacidad inagotable de reinventarnos ante cualquier desafío. Los que enfrentan la vida con ese orgullo que solo entendemos acá.

Somos argentinos que creen en un futuro mejor, y trabajamos para que más argentinos tengan acceso a herramientas que les permitan construirlo. Por eso lanzamos una tarjeta que desafía las reglas del juego y las reinventa; flexible y práctica que te permite decidir cómo usarla: invertir, ahorrar, pagar. Lo que quieras. Como quieras.",132,2,2,15/12/2024,52786
Cocos,"Lanzamos nuestra tarjeta 💥

Para que puedas pagar con pesos, dólares y fondos comunes de inversión

Ahora los usuarios pueden disponer de su dinero para el día a día sin sacrificar rentabilidad pudiendo invertir los pesos en el FCI Daruma de Cocos que genera rendimientos superiores al de un plazo fijo y al de las cuentas remuneradas existentes hasta el momento y con el mismo nivel de riesgo o resguardar los USD en el COCOSUSD que desde su lanzamiento en abril, creció hasta posicionarse como el más grande de la industria en su tipo con un patrimonio neto superior a los 118 millones de dólares.

Todo dentro de un mismo ecosistema financiero, todo en Cocos.

¡Solicitala el lunes desde la App!",356,4,4,15/12/2024,52786
Cocos,". Un mercado que vuelve a mirar de reojo al dólar
. Algunos bonos en pesos comienzan a mostrar rendimientos que valen la pena revisar.

Te compartimos la columna de opinión dehead of wealth management de Cocos paracon oportunidades para quienes buscan hacer crecer su capital.

Leé la nota completa 👇",27,0,1,12/08/2025,52786
Cocos,"""El segundo semestre representa un desafío para la estabilidad cambiaria debido a la menor liquidación del agro""

Qué instrumentos priorizar para proteger y hacer crecer tus inversiones en los próximos meses. Te compartimos la columna de opinión dehead of wealth management de Cocos para

Leé la nota completa 👇",12,0,0,12/08/2025,52786
Cocos,"¿Desarme de posiciones de carry? ""Estamos sumando cobertura en dólares""

Te compartimos la opinión de Agustina Savoia en diálogo con “La Estrategia del Día” el podcast de

Escuchá el episodio completo 👉",12,1,1,13/07/2025,52786
Cocos,"🔴 VIVO especial elecciones PBA: cómo impactará el resultado en los mercados

Este domingo Lara Lucía López Calvo y Ariel Sbdar analizan los resultados del 7 de septiembre que marcará la agenda y el sentimiento del mercado hasta las elecciones del 26 de octubre.

🕘 21:30 hs
📍 YouTube 👉

¡Nos vemos ahí!",38,0,3,11/09/2025,52786
Cocos,"Cada 27 de junio se conmemora el Día Internacional de las 
hashtag
#Pymes. Desde Cocos queremos agradecerles a las Micro, Pequeñas y Medianas empresas que confían nosotros para acompañar su crecimiento, muchas veces en contextos desafiantes. 

Con herramientas concretas y una mirada estratégica, trabajamos para que puedan financiarse, invertir, planificar y protegerse. Nuestro compromiso es estar ahí para construir más oportunidades.

Te compartimos la columna de opinión deGerente Banca Empresas de Cocos para👇",5,0,0,13/07/2025,52786
Cocos,"Hoy a las 19 HS escuchamos a Hernan Regiardo y Samantha Trottier, creadores de Yerba Mate Cósmico el emprendimiento argentino que revolucionó las redes con su yerba y mate cocido viral.

-Cómo emprender en Argentina en 2024
-El detrás de escena de una marca que explotó en TikTok e Instagram
-Desafíos de crecer en un contexto complejo
-El rol de las finanzas, la inversión y la creatividad en el éxito

Si te interesa el mundo emprendedor, querés lanzar tu marca o simplemente amás la yerba con personalidad, este vivo es para vos 👇",25,1,0,13/07/2025,52786
Cocos,"En la última edición de infobae Talks Economía y Finanzas, Damian Palais asesor financiero de Cocos habló de alternativas simples y rentables para proteger y hacer rendir pesos y dólares. 

Leé la nota completa 👇",18,0,3,13/07/2025,52786
Cocos,"Hoy 
hashtag
#ÚltimoTrade especial aguinaldo con Agustina Savoia Damian Palais y Emanuel Pereyra

¿Dónde conviene invertirlo? ¿Qué hago si quiero ganarle a la inflación? ¿Qué alternativas tengo según mi perfil de riesgo? En este vivo te lo cuentan todo: Fondos comunes de inversión, alternativas en dólares, renta fija o renta variable.

Miralo en vivo por YouTube 19:00 HS 👇",10,0,3,13/07/2025,52786
Cocos,"📊 En pleno clima electoral, la volatilidad es un hecho.

En Argentina, cada proceso electoral abre la puerta a futuros muy distintos. La clave no es adivinar el resultado sino diseñar una estrategia preparada para ambos escenarios.

¿Cómo atravesar la incertidumbre?
✔️ Liquidez: permite reaccionar rápido.
✔️ Diversificación: balancear riesgos entre activos dolarizados, CER y renta fija de corto plazo.
✔️ Coberturas: futuros y opciones que protegen ante movimientos bruscos.
✔️ Horizonte: separar táctica coyuntural de visión de largo plazo.

Un portafolio bien diseñado no solo resiste contextos desafiantes, también se posiciona para capitalizar lo que viene después.

¿Querés revisar tu estrategia? 👉 Escribinos a",18,0,1,11/09/2025,52786
Cocos,"Opciones para tus dólares 🚀 

Los fondos comunes de inversión reciben cada vez más suscripciones. Cocos Asset Management ya gestiona más de USD 256 millones de patrimonio entre Cocos Ahorro Dólares y Cocos Dólares Plus. Te compartimos la opinión decomercial de FCI de Cocos en diálogo con

Leé la nota completa 👇",12,0,1,13/06/2025,52786
Cocos,"Si sos parte del segmento Gold podés acceder a charlas exclusivas como esta. 
 
¡Activá los beneficios de ser Gold! 👇",29,0,2,15/03/2025,52786
Cocos,"""El bono de la Provincia de Buenos Aires a 2037, muestra una TIR del 14,4%, ampliamente superior a bonos nacionales de similar plazo""

Te compartimos la opinión deasesor financiero de Cocos Gold para

Leé la nota completa 👇",16,0,1,13/06/2025,52786
Cocos,"💡 ¿Dónde conviene invertir los excedentes de liquidez de tu PyME?

Muchas empresas suelen optar por el plazo fijo tradicional. Pero el mercado de capitales ofrece alternativas más eficientes —como las LECAPS (Letras Capitalizables del Tesoro Nacional)— que pueden ser estratégicas en este contexto electoral.

Las decisiones financieras correctas pueden potenciar el crecimiento de tu negocio. En Cocos te ayudamos a evaluar cada alternativa y a gestionar los excedentes de forma segura e inteligente para tu PyME

📩 Conocé más en",23,0,2,11/09/2025,52786
Cocos,"Mercados tras el triunfo de LLA: ""Las acciones suben entre 4 y 5% los bonos suben casi 2%""

Te compartimos la opinión deasesor financiero de Cocos Gold para

Leé la nota completa 👇",6,0,1,13/06/2025,52786
Cocos,"""A largo plazo, ASML proyecta un fuerte crecimiento""

Te compartimos la opinión de Tobias Sanchez research analyst de Cocos Capital parasobre los Cedears que llegarán al mercado argentino.

Leé la nota completa 👇",19,0,2,13/06/2025,52786
Cocos,"""Si el objetivo del inversor es proteger el capital frente a la incertidumbre local y al mismo tiempo evitar tener los dólares quietos, surge la alternativa de invertir en un fondo común de inversión en dólares""

Ahí es donde entra Cocos Dólares Plus, diseñado especialmente para quienes quieren un horizonte en moneda dura, con una TNA estimada del 8% en USD.

Leé la nota completa en👇",10,0,1,14/05/2025,52786
Cocos,"""Vemos un atractivo en lo que es la curva de tasa fija en pesos, particularmente por el hecho de que esta salida del cepo y esta implementación de nuevo esquema cambiario le da más estabilidad al movimiento del tipo de cambio""

Te compartimos la columna de, Asesor Financiero de Cocos Gold, para

Leé la nota completa 👇",11,0,1,14/05/2025,52786
Cocos,En Cocos Gold te ayudamos a que gestiones el riesgo de tu cartera. Escribime!,21,0,2,10/11/2025,52786
Cocos,"""Un punto clave es darle el control de las finanzas al usuario y que ellos puedan elegir dónde invertir la plata"" 

Chief Technology Officer de Cocos participó de la primera charla del ciclo Visión 360° deenfocada en el fenómeno “Dinero electrónico y finanzas digitales”.

Fue un espacio de intercambio con grandes referentes del sector, clave para empoderar a los argentinos y seguir construyendo un mercado financiero más desarrollado, que brinde a las empresas más opciones para financiarse y crecer.

Mirá el debate completo 👇",12,0,2,14/05/2025,52786
Cocos,"El miércoles 20/8 estaremos acompañando a Banco Hipotecario en su emisión de Obligaciones Negociables.

Con 138 años de trayectoria Banco Hipotecario es uno de los principales bancos del país. Con una red de más de 50 sucursales en Argentina ha superado los 2 millones de créditos otorgados para viviendas.

Hoy ofrece soluciones integrales más allá del crédito, incluyendo ahorro e inversión, para familias, empresas y organismos del sector público.

Licitá por email 👉",78,0,5,11/09/2025,52786
Cocos,"Sin una buena administración del dinero disponible ninguna empresa puede sostenerse por mucho tiempo. Paso a paso para gestionar la liquidez con inteligencia, sin necesidad de asumir grandes riesgos ni volverse experto en finanzas.

Te compartimos la columna de opinión degerente banca empresas de Cocos Capital en diálogo con

Leé la nota completa 👇",4,0,0,14/04/2025,52786
Cocos,"""La incertidumbre irá disminuyendo a medida que se esclarezcan las políticas comerciales de la administración Trump""

Te compartimos la opinión deasesor financiero de Cocos Capital en diálogo con

Leé la nota completa 👇",15,0,1,14/04/2025,52786
Cocos,"El efecto Trump sobre las empresas tecnológicas

Te compartimos la opinión de Damian Palais asesor financiero de Cocos Capital en diálogo con

Leé la nota completa 👇",8,0,1,14/04/2025,52786
Cocos,"♀️ Encuentros virtuales y gratuitos ❗❗❗ 
📣 Tomá el control de tus finanzas y aprendé a invertir.

Desde Cocos nos unimos ay a la comunidad de Mami Tasking para crear este curso pensado para mujeres que quieren animarse a dar el siguiente paso con su dinero e invertir en su futuro.

No importa cuánto sabés. Lo importante es querer empezar.
Días y horarios:
🥥 Módulo 1: ABC de las finanzas - Jueves 21/08 a las 19hs
🥥Módulo 2: Ahorros vs. Inversión- Jueves 28/08 a las 19hs
🥥Módulo 3: Tu comienzo como inversora - Jueves 04/09 a las 19hs
🥥Módulo 4: Mercado de capitales y carteras de inversión- Jueves 11/09 a las 19hs

Sumate 👉",106,2,2,11/09/2025,52786
Cocos,"Invertir con rentabilidad y liquidez inmediata 💰

El COCOS DARUMA (COCORMA) lidera el ranking de fondos comunes de inversión con una TNA de 32,15%

Permite maximizar el rendimiento de tus pesos de forma diaria o mensual, con un rendimiento superior al de un plazo fijo o cualquier cuenta remunerada existente hasta el momento.

Descubrilo en esta nota de @infobae 👇",22,0,8,14/04/2025,52786
Cocos,"""Paró el verano financiero que tuvimos desde que arrancó la era de Milei"" 

Te compartimos la opinión de Ian Colombo en diálogo con “La Estrategia del Día” el podcast de

Escuchá el capítulo completo 👉",15,0,1,14/04/2025,52786
Cocos,"""Los títulos más buscados siguen siendo las LECAP a tasa fija, especialmente en el tramo corto-medio""

Te compartimos la opinión deresearch analyst de Cocos Capital en diálogo con

Leé la nota completa 👇",14,0,1,14/04/2025,52786
Cocos,"Abrí tu cuenta PyME en Cocos 🥥

Te escuchamos, entendemos tu negocio y acercamos las herramientas del mercado de capitales que mejor se adaptan a tus necesidades:

✅ Financiamiento rápido y flexible (cheques, pagarés bursátiles, facturas electrónicas)
✅ Optimización de excedentes de liquidez y orden en el capital de trabajo (fondos comunes de inversión, cauciones)
✅ Cobertura de riesgos cambiarios en operaciones de comercio exterior
✅ Diversificación de fuentes de financiamiento para reducir la dependencia bancaria

Crecé con la tranquilidad de tenernos cerca en cada decisión financiera 👉 Escribinos a",55,0,9,12/08/2025,52786
Cocos,"💼 El despegue profesional de Lautaro Agustín Durante Pajello

Lautaro fue uno de los primeros en sumarse a Cocos AFI, y en menos de dos años multiplicó por más de 65 el capital administrado y por seis su base de clientes: ""Venía de un rol directivo en una empresa formal y decidí emprender por mi cuenta. Me sumé a Cocos llevando menos de 10 clientes y alrededor de USD $30.000. Hoy, menos de dos años después, logramos alcanzar más de USD $2.000.000 y tenemos más de 60 clientes"".

🔎 Llegó a Cocos por recomendación, pensando que era una plataforma más. Pero encontró mucho más: un equipo con vocación de acompañar, una operación robusta y una comunidad de asesores que crece en serio.

Pero lo que más valoramos de su recorrido no es solo el resultado, sino la forma en que lo construyó: con profesionalismo, compromiso, empatía y una energía contagiosa.

Gracias Lauti por confiar, crecer y construir con nosotros 💥
Conocé más sobre Cocos AFI 👉",44,4,4,12/08/2025,52786
Cocos,"🚀 ¡Damos un paso histórico en la historia de Cocos! Firmamos un acuerdo para adquirir el 100% del banco Voii en Argentina

Con esta adquisición, sumamos una licencia bancaria, lo que nos habilitará a ampliar nuestra oferta de productos financieros.

Este hito refuerza nuestra misión de acercar las finanzas a la mayor cantidad de personas posible y confirma la solidez de nuestro modelo de negocio. Lo logramos sin aumentar capital, lo que demuestra la sustentabilidad del crecimiento que estamos construyendo.

✅ Ya superamos el millón de usuarios
✅ Administramos +USD 700 millones en fondos comunes de inversión
✅ Lanzamos soluciones de pago innovadoras, como Pix en Brasil y nuestra tarjeta para pagar en dólares sin impuestos.

El cuidado y la confianza de nuestros usuarios son el centro de cada deicisón que tomamos, por eso seguimos trabajando e invirtiendo para brindar cada vez mejores soluciones y servicios.

Estamos convencidos de que este es solo el comienzo de una nueva etapa para Cocos… y para todas las personas que confían en nosotros cada día.

El cierre de la operación está sujeto a la aprobación del Banco Central de la República Argentina (BCRA).

🚀 A landmark step for Cocos

We’re pleased to announce that we has signed an agreement to acquire 100% of Banco Voii in Argentina—an important move that will significantly enhance our financial offering.

This acquisition gives us access to a banking license, enabling us to launch new products —such as interest-bearing accounts, term deposits, savings accounts, and credit solutions—while maintaining the simple, secure, and fully digital experience.

This milestone reinforces our mission to make financial services more accessible and confirms the strength of our business model. We’ve achieved this without raising additional capital, which speaks to the sustainability of the growth we’re building.

✅ Over 1 million users
✅ More than USD 700 million in assets under management
✅ Innovative payment solutions like Pix in Brazil and our tax-free USD card for travelers

We see this as the beginning of a new phase for Cocos—and for everyone who chooses us every day.

The transaction is subject to customary closing conditions, including approval from the Central Bank of Argentina (BCRA).",1773,103,103,12/08/2025,52786
Cocos,"14 nuevos Cedears de empresas brasileñas: dónde están las oportunidades ?

Te compartimos la opinión de Tobias Sanchez research analyst de Cocos Capital en diálogo con

Leé la nota completa 👇",19,0,2,13/02/2025,52786
Cocos,"CRYPTO │ “Este 2025 siendo un año post-halving, vemos un mercado con un gran potencial de crecimiento y adopción por parte de los inversores e instituciones”

Te compartimos el análisis de Cocos en diálogo con

Leé la nota completa 👉",4,0,0,13/02/2025,52786
Cocos,"""Para quienes sostienen que el dólar seguirá estable el carry trade sigue siendo una estrategia válida""

Te compartimos el análisis de Cocos en diálogo con

Leé la nota completa 👉",6,0,0,13/02/2025,52786
Cocos,"#2 Acciones 🚀

En el mes de julio nos mantuvimos en el puesto 2 del ranking de Acciones deen términos de volumen operado.",38,0,2,12/08/2025,52786
Cocos,"El miércoles 30/7 estaremos acompañando a Pampa Energía en su emisión de Obligaciones Negociables.

Es una de las empresas integradas de energía más importantes del país. Genera energía eléctrica a través de sus centrales térmicas, hidroeléctricas y parques eólicos. Co-controla Transportadora de Gas del Sur (TGS), que transporta el 60% del gas consumido en el país. Además se destaca como principal productor de poliestireno, estireno y caucho en Argentina.

En 2024 celebraron 15 años cotizando en el New York Stock Exchange (NYSE).

Licitá por email 👉",21,1,1,12/08/2025,52786
Cocos,"¿Viajás a Brasil? 🏖️ 

Pagá con la App de Cocos escaneando el QR de 
hashtag
#PIX y ahorrá hasta 40% en tus vacaciones.

Más barato que el dólar tarjeta y mejor tipo de cambio que otras plataformas. Más seguro que cualquier otro método de pago.

Vos elegís cómo pagar: pesos, dólares o dinero que está generando rendimientos en los fondos comunes de inversión de Cocos.

Invertí, ahorrá, pagá y viajá, todo con Cocos

Leé la nota completa en👉",33,2,2,14/01/2025,52786
Cocos,"""Nos volcamos para activos que ajustan por CER""

Te compartimos la opinión de Damian Palais Financial Advisor de Cocos Capital en diálogo con

Leé la nota completa 👉",21,1,1,15/12/2024,52786
Cocos,"El efecto Milei sobre el valor de las empresas argentinas

Te compartimos el informe de Tobias Sanchez analista de research de Cocos Capital para

Leé la nota completa 👉",24,1,1,15/12/2024,52786
Cocos,"Si sos Asesor Financiero Independiente, Agente Productor, Asesor Global de Inversión o Referenciador...¡Nos vemos en el sur! 🥥 

Te invitamos a conocer Cocos AFI, para que puedas crecer con independencia, pero siempre acompañado.

Queremos reunirnos con vos y contarte cómo nuestra plataforma de gestión, desarrollada in-house, facilita tus gestiones y optimiza tiempos para que puedas enfocarte en lo importante: tus clientes y tu negocio.

Si estás en Neuquén, Río Negro o Chubut, o querés saber más para sumarte desde cualquier punto del país, escribinos 👉",38,2,2,12/08/2025,52786
Cocos,"El viernes 11/7 estaremos acompañando a BST | Banco de Servicios y Transacciones en su emisión de Obligaciones Negociables.

BST es un banco de capitales nacionales con más de 20 años acompañando a las empresas argentinas. Forma parte del Grupo Financiero ST y desarrolla soluciones financieras y estrategias a medida para que cada empresa pueda potenciar su crecimiento.

Licitá por email 👉",27,0,5,12/08/2025,52786
Cocos,"En qué invertir en 2025: ""Puede seguir siendo un año virtuoso para los activos argentinos en general""

Te compartimos la opinión deportfolio manager de Cocos Capital para

Leé la nota completa 👉",9,0,2,15/12/2024,52786
Cocos,"Nuevos ETF crypto: conocé las ventajas de estos instrumentos

Te compartimos la opinión de Tobias Sanchez research analyst de Cocos Capital para

Leé la nota completa 👉",4,0,1,15/12/2024,52786
Cocos,"Cocos #1 en el ranking de billeteras virtuales

Nos posicionamos como la plataforma con la tasa nominal anual (TNA) más alta del mercado con el FCI Daruma (COCORMA) que ofrece un rendimiento del 41% anual.

Esta cifra es superior a la de otras cuentas remuneradas y plazos fijos tradicionales y también te permite tener acceso a tu dinero 24/7.

Leé la nota completa 👉",40,1,1,15/12/2024,52786
Cocos,"""Se proyecta que el superávit comercial del sector energético supere los US$10.000 millones para 2030""

Te compartimos la opinión deresearch analyst de Cocos Capital en diálogo con

Leé la nota completa 👉",11,0,0,15/12/2024,52786
Cocos,"El FCI Cocos Daruma se destaca por su rentabilidad competitiva con una cartera distribuida principalmente entre Lecaps y títulos Badlar. Ofrece una TNA aproximada del 41% y se posiciona en la actualidad como una de las mejores alternativas frente a los plazos fijos, cuentas remuneradas y otros fondos comunes de inversión.
Fuente:",30,0,1,15/12/2024,52786
Cocos,"¡Lanzamos un nuevo fondo en pesos! 📈🇦🇷

Cocos Retorno Total (Cocos Pesos Plus RT) es nuestra nueva alternativa para quienes buscan rendimientos más altos y están dispuestos a asumir un poco más de riesgo.

💸 TNA estimada: 40%
⏱️ Liquidez T+1

En un contexto que empieza a mostrar señales de estabilidad, el peso vuelve a ganar protagonismo como activo financiero. Por eso, en Cocos seguimos ampliando nuestra oferta de FCI con propuestas alineadas a cada perfil de inversor, gestionando más de USD 525 millones en fondos con soluciones simples, eficientes y retornos competitivos, pensadas para inversores cada vez más autónomos y exigentes.

Conocé más sobre este y todos nuestros fondos en la web de Cocos:",65,0,10,13/07/2025,52786
Cocos,"El martes 10/6 estaremos acompañando a Banco Supervielle en su emisión de Obligaciones Negociables Clase Q y Clase R.

Banco Supervielle es una entidad bancaria comercial argentina. Cuenta con una larga trayectoria en el sistema financiero argentino, con una posición competitiva, siendo el 8° banco de capital privado más grande de Argentina en términos de préstamos y el 11° sumando los bancos públicos.

Licitá por email 👉",30,1,1,13/06/2025,52786
Cocos,"El jueves 5/6 estaremos acompañando a BBVA en Argentina en su emisión de Obligaciones Negociables Clase 36
⁣
BBVA es un grupo financiero global fundado en 1857. La entidad está presente en más de 25 países, tiene una posición de liderazgo en el mercado español, es la mayor institución financiera de México y cuenta con franquicias líderes en América del Sur y Turquía.

Licitá por mail 👉",32,1,1,13/06/2025,52786
Cocos,"🚀 Superamos los USD 500 millones de patrimonio bajo administración.

Cocos Asset Management ya gestiona 4 fondos con casi USD 525 millones de patrimonio. Cientos de miles de cuotapartistas confían en nuestro trabajo y eligen nuestras soluciones todos los días.

Encontrá el fondo ideal para tu perfil 👉

¡¡¡Gracias!!!",42,0,6,13/06/2025,52786
Cocos,"El martes 22/7 estaremos acompañando a LOMA NEGRA en su emisión de Obligaciones Negociables.

Dedicada a la extracción mineral, producción y comercialización de cemento, hormigón, agregados y otras actividades relacionadas, Loma Negra es líder en el mercado donde opera, brinda servicios logísticos, opera redes ferroviarias y procesa residuos reutilizándolos de manera sustentable en su proceso productivo.

Licitá por email 👉",129,1,1,12/08/2025,52786
Cocos,"El jueves 29/5 estaremos acompañando a PECOM en su emisión de Obligaciones Negociables Clase II

PECOM forma parte del grupo de empresas pertenecientes a Pilar, Rosario y Luis Perez Companc, junto con Molinos Río de la Plata y Molinos Agro. Con más de 70 años de experiencia, opera en Argentina, Bolivia, Brasil, Colombia, Perú y Uruguay, brindando servicios, construcción y productos para los sectores de gas, petróleo, energía eléctrica y minería.

Licitá por mail 👉",19,0,6,13/06/2025,52786
Cocos,"El lunes 19/5 estaremos acompañando a CNH Capital en su emisión de Obligaciones Negociables Clase 9

CNH es un referente mundial en maquinaria agrícola y de construcción, con presencia en más de 180 países y plantas de producción en América, Europa y Asia. Como el segundo mayor fabricante de maquinaria agrícola y el tercero en construcción, ofrece equipos diseñados para maximizar productividad y e­ficiencia.

CNH Industrial Capital Argentina es la solución financiera más simple y ágil del mercado para la adquisición de equipos CNH y vehículos comerciales IVECO.

Licitá por mail 👉",23,0,8,13/06/2025,52786
Cocos,"💥 Ahora! 

Cocos tiene el mejor precio para la venta de dólares y mejor spread 🚀 

Operá desde la app 👉",11,1,1,14/05/2025,52786
Cocos,"¿Tenés dólares parados? Lanzamos un fondo para que puedas ponerlos a rendir en serio.

Lo que tenés que saber sobre Cocos Dólares Plus
✅ TNA estimada: 8%
✅ Rescate T+1
✅ Ideal para perfiles moderados, que buscan más rendimiento aunque implique un poco más de volatilidad.
✅Horizonte mediano a largo plazo

Accedé desde la app 👉",34,0,7,14/05/2025,52786
Cocos,"¿Tenés consumos en moneda extranjera?

Pagá tus viajes o compras internacionales con dólares, sin impuestos con la tarjeta Cocos

Elegí cómo pagar:
. Pesos, accediendo a los fondos líquidos de la cuenta de Cocos
. Dólares, utilizando los USD depositados en la cuenta
. Pesos invertidos (FCI COCOS DARUMA)
. Dólares que están generando rendimientos a bajo riesgo (FCI Cocos Ahorro USD) y protegidos de la inflación

No importa qué método de pago elijas: la conversión siempre se hará al valor del dólar del momento, sin impuestos ni necesidad de cambiar divisa.

👉 Si comprás dólares con anticipación, congelás el tipo de cambio y evitás fluctuaciones en el tipo de cambio. Además podés invertirlos hasta último momento y pagar directo desde ahí.

📲 Pedí tu tarjeta desde la appy empezá a ahorrar en cada compra",18,0,6,14/05/2025,52786
Cocos,"Charla para alumnos del Club de Finanzas de UADE

Damian Palais, asesor financiero de Cocos, compartió con los estudiantes el view de la compañía sobre coyuntura macroeconómica y valuación de empresas en contextos desafiantes. Además cómo es el día a día en Cocos: identificar oportunidades, innovar y construir relaciones sólidas con los clientes.

Siempre es un placer abrir Cocos y contribuir a que los estudiantes se conecten con la profesión desde el inicio de su formación.

Gracias por el espacio ¡Hasta la próxima! 🚀",132,1,1,14/04/2025,52786
Cocos,"Cocos se expande a nivel regional: inauguramos oficinas en Córdoba para estar más cerca de nuestros clientes y entender mejor sus necesidades.

Te invitamos a celebrar juntos este nuevo capítulo
📅 Jueves 03/04 - 18:00 HS
📍 Av. La Voz del Interior 700, Torre Oeste Miragolf, Piso 5, Rooftop

Confirmá tu asistencia completando el formulario de inscripción 👉

¡Nos vemos ahí!",57,0,10,14/04/2025,52786
Cocos,Ya podés licitar la ON de Club Atlético River Plate desde la app 👉 https://app.cocos.capital,7,0,1,15/03/2025,52786
Cocos,"El martes 25 de febrero estaremos acompañando a Club Atlético River Plate en su emisión de Obligaciones Negociables Serie 1 

Todo el financiamiento que se obtenga estará destinado a la nueva Casa River.

Vas a poder licitar desde la app 👉",30,0,2,15/03/2025,52786
Cocos,"Desde hoy, nuestro FCI Cocos Ahorro USD tiene un rendimiento estimado de 6,25% 🚀

Desde su lanzamiento en abril, Cocos Ahorro Dólares creció hasta posicionarse como uno de los más grandes de la industria en su tipo con un patrimonio neto superior a los 162 millones de dólares.

💡 Lo que tenés que saber
✅ Ofrece el mejor rendimiento ajustado por riesgo de la industria: cero días negativos desde su creación
✅ Muy poca volatilidad
✅ Invierte en las mejores compañías del país
✅ Suscripción y rescate 24/7
✅ Pagás directo desde el fondo, sin renunciar al rendimiento ni un segundo",39,5,5,15/03/2025,52786
Cocos,"Ya podés licitar Aeropuertos Argentina desde la App de Cocos 👉 https://app.cocos.capital

Este jueves 19 de diciembre estamos acompañando aen su emisión de Obligaciones Negociables Clase 11

⁣⁣Aeropuertos Argentina 2000 (AA2000) es el mayor operador aeroportuario del país. Desde 1998, administra los principales aeropuertos del país, como Ezeiza y Aeroparque, que concentran la mayor parte del tráfico aerocomercial nacional e internacional. A través de Corporación América Airports, también opera otras terminales clave como Neuquén y Bahía Blanca.",18,0,1,14/01/2025,52786
Cocos,"El jueves 19 de diciembre estaremos acompañando a Aeropuertos Argentina en su emisión de Obligaciones Negociables Clase 11 

⁣⁣Aeropuertos Argentina 2000 (AA2000) es el mayor operador aeroportuario del país. Desde 1998, administra los principales aeropuertos del país, como Ezeiza y Aeroparque, que concentran la mayor parte del tráfico aerocomercial nacional e internacional. A través de Corporación América Airports, también opera otras terminales clave como Neuquén y Bahía Blanca.",25,0,1,14/01/2025,52786
Cocos,"Antes de que tu aguinaldo desaparezca 💸 agendá este webinar 

Estrategias de inversión por Ian Colombo, Agustina Savoia y Damian Palaisasesores financieros de Cocos Gold

Link al vivo👉",60,4,4,14/01/2025,52786
Cocos,"Nuevamente #2 en Acciones 🚀

En el mes de noviembre nos ubicamos nuevamente en el puesto 2 del ranking de Acciones deen términos de volumen operado.",38,4,4,15/12/2024,52786
Cocos,"Ya podés ayudar a reconstruir hogares en la Patagonia desde la app de Cocos 👉 https://app.cocos.capital

Esto también es el mercado de capitales: herramientas financieras puestas al servicio de la sociedad para brindar ayuda en momentos críticos. Un vehículo que permite que los recursos lleguen de manera directa a quienes más lo necesitan.

La Patagonia nos necesita.",44,0,21,15/03/2025,52786
Cocos,"Este 14 de febrero tu cita es con Ariel Sbdar 💘💰

Ni flores, ni bombones, el mejor regalo es educación financiera.

En este encuentro vamos a hablar de inversiones, rendimientos y cómo evitar que tu dinero se quede en la friendzone potenciándolo con la app de Cocos 😉🔥

Nos vemos ahí 👉",62,0,2,15/03/2025,52786
Cocos,"¡Lanzamos Cocos FEM!
Un club financiero para mujeres.

Una comunidad pensada por y para mujeres, que quieran aprender y hablar de finanzas para que puedas administrar tu dinero con seguridad y confianzas.

👉 Workshops, encuentros presenciales y virtuales, vivos, newsletters, herramientas y mucho, mucho más... ¡SIN COSTO! 🎓🗓️

Para suscribirte a Cocos Fem y participar en la primera actividad del programa liderada porycompletá el formulario",135,5,5,15/12/2024,52786
