Id,Username,Text,Created At,Retweets,Likes,Quote_count,Reply_count,View_count
1862553542952677761,Lemon Argentina,"En estos días de ofertas por todos lados, reventá la Lemon Card para sumar cashback en Bitcoin 🟠

📌 Si hace un año hacías una compra por ARS 1M, te llevabas USD 23 en BTC. Ese cashback hoy serían USD 57.5, o sea, más del doble 😉 https://t.co/9C5zdlUjKb",Fri Nov 29 17:45:43 +0000 2024,1,18,0,1,3091
1862532092157984828,Lemon Argentina,"A partir de este lunes, vas a pagar el subte con DOBLE CASHBACK 💳

En breves tiro más detalles por acá 🔜 https://t.co/CEGiXSmewS",Fri Nov 29 16:20:29 +0000 2024,12,177,5,8,9413
1862488019019722841,Lemon Argentina,"Buen día.

Como habrán podido ver algunos, efectivamente se aproximan cositas 🚇💳",Fri Nov 29 13:25:21 +0000 2024,0,85,0,13,4362
1861862839499071666,Lemon Argentina,ES EXACTAMENTE MEJOR DE LO QUE VOTÉ 🚇🍋⚡️ https://t.co/mkqDByHnwR,Wed Nov 27 20:01:07 +0000 2024,33,353,4,29,15840
1861790350152438113,Lemon Argentina,PENSAMIENTOS PANADERÍSIMOS CON MI LEMON CARD 💳🌧️,Wed Nov 27 15:13:04 +0000 2024,0,28,0,3,2899
1861780427930837045,Lemon Argentina,"Disculpame loko, pero así es la comunidad champagne 🍾

Sumate acá 👉 https://t.co/PAtSLkdxJI 📲

Créeme que no te vas a arrepentir https://t.co/djTgfHnymW",Wed Nov 27 14:33:38 +0000 2024,0,14,1,1,2960
1861485095464423737,Lemon Argentina,En mi imaginación es algo así 🪄🍋🚇 https://t.co/0D4FjYFFXW,Tue Nov 26 19:00:06 +0000 2024,15,138,1,13,16466
1861451721223876688,Lemon Argentina,"Che, si yo les digo: subte y cashback. ¿Qué piensan? 🚇⚡️",Tue Nov 26 16:47:29 +0000 2024,6,151,1,31,10365
1861066863486099898,Lemon Argentina,"Y sí que laburaron las crypto la semana pasada, porque el rendimiento promedio fue de 8.43% anual 🔥📊

¿Cuál rindió más en promedio? 

🥇 $DAI 8.86%
🥈 $USDC 8.59%
🥉 $USDT 7.86%

No te cuelgues y activá tus rendimientos crypto en la app 🤳 https://t.co/2UXVljjull",Mon Nov 25 15:18:11 +0000 2024,6,26,0,1,3104
1860049459465585091,Lemon Argentina,Ni Dinho amagó tanto como Bitcoin hoy,Fri Nov 22 19:55:23 +0000 2024,0,21,0,2,3101
1860001867276911010,Lemon Argentina,"La gente que responde su $lemontag y un GIF gracioso les juro que los leo y me hacen reír mucho.

Los tkm 🫶",Fri Nov 22 16:46:16 +0000 2024,1,25,0,9,4427
1859994445510488261,Lemon Argentina,"CHE LLEGÓ. ¿El Bitcoin a 100k? Ah no, eso todavía no, yo hablaba del #LemonFridays 🟠

Tenemos $30.000 en $BTC para dividir entre dos ganadores.

¿Cómo participás?
👉 RT + tu $lemontag
📆 Sorteamos el lunes 25/11 https://t.co/O8ZxDbcg0k",Fri Nov 22 16:16:47 +0000 2024,465,303,55,517,38543
1859827486688936440,Lemon Argentina,99K y a dormir 🥱,Fri Nov 22 05:13:21 +0000 2024,1,41,1,5,3547
1859701476697965018,Lemon Argentina,"Y AHORA QUE ESTÁ CERCA DE 100K ES UN GRAN MOMENTO PARA DECIR QUIENES FUERON LOS GANADORES DEL SORTEO DE 1700 USD EN BITCOIN 🥳

🥇$benedetti13 - 1000 USD EN $BTC
🥈 $prietoagus - 500 USD EN $BTC
🥉 $fioravantisergio - 200 USD EN $BTC

¡¡FELICITACIONES!! 👏SE ME TRABÓ LA MAYUS https://t.co/HTjWaqUPBZ",Thu Nov 21 20:52:38 +0000 2024,0,26,0,7,6058
1859690964673233258,Lemon Argentina,https://t.co/1xEHzzMbnJ,Thu Nov 21 20:10:52 +0000 2024,1,23,0,0,3361
1859586299595772225,Lemon Argentina,"Los que se vienen subiendo a bondis hace más de dos años, no pueden creen con la vuelta que están por dar 🔥 https://t.co/HUnIix5tHE",Thu Nov 21 13:14:57 +0000 2024,3,53,1,9,4011
1859572476168094166,Lemon Argentina,"El 21 de noviembre de 2023, Bitcoin valía USD 37.400

El 21 de noviembre de 2024, Bitcoin vale USD 98. 216

En un año su precio creció un 146% https://t.co/ndrRGC0rIS",Thu Nov 21 12:20:02 +0000 2024,4,33,1,3,4012
